"","ds","dep_var","trend","season","holiday","ctv_S","ooh_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"5787",2022-07-30,1647193.33333333,564391.121182414,-250448.071325404,0,257.64917754236,24540.5247941671,1.34807399137958e-05,92125.4012119261,0,1129499.48876155,1560366.11381568,"5_128_15",1,FALSE
"5788",2022-08-06,2009478.33333333,564220.028460405,-219380.99212756,0,3261.28102087376,55803.1555758038,6.62225082134367e-09,127732.904637596,0,1129499.48876155,1661135.86632868,"5_128_15",1,FALSE
"5789",2022-08-13,1523443.33333333,564048.935738395,-225500.044170313,0,310.410792747715,39436.4934192696,20764.302936357,880.129914300679,0,1129499.48876155,1529439.71739231,"5_128_15",1,FALSE
"5790",2022-08-20,1420118.33333333,563877.843016385,-159072.181015247,0,111186.090906767,59356.6339636493,10.841932915815,5.29516330586712,0,1129499.48876155,1704864.01272933,"5_128_15",1,FALSE
"5791",2022-08-27,1673551.66666667,563706.750294376,16121.3230872623,0,15269.8512256148,42471.083308415,21675.8014415074,79482.2369722455,0,1129499.48876155,1868226.53509097,"5_128_15",1,FALSE
"5792",2022-09-03,2061091.66666667,563535.657572366,218007.93246179,0,9875.153067215,53328.5523526453,11.3492083473392,156470.827012122,0,1129499.48876155,2130728.96043604,"5_128_15",1,FALSE
"5793",2022-09-10,2144110,563364.564111919,339341.711562331,0,957.942810172623,37367.0351450841,0.00557534202611962,200435.39125791,0,1129499.48876155,2270966.13922431,"5_128_15",1,FALSE
"5794",2022-09-17,2058653.33333333,563193.470651471,365509.012123182,0,90.5841900980758,47096.5009199748,10273.2842547677,166447.622263103,0,1129499.48876155,2282109.96316415,"5_128_15",1,FALSE
"5795",2022-09-24,2208345,563022.377191024,376954.855858258,0,25.2218423363336,44969.4743169482,5.19887071993623,217010.128999254,0,1129499.48876155,2331486.74584009,"5_128_15",1,FALSE
"5796",2022-10-01,2603008.33333333,562851.283730576,442445.795432459,24811.9284563499,278522.468671617,43122.4083634099,301.669407575555,284129.952002625,0,1129499.48876155,2765684.99482617,"5_128_15",1,FALSE
"5797",2022-10-08,2313193.33333333,562680.190270129,542446.815813365,0,122094.935983657,29191.3460025216,2698.87448889599,261502.108493225,0,1129499.48876155,2650113.75981335,"5_128_15",1,FALSE
"5798",2022-10-15,2813106.66666667,562509.096809681,615112.869845455,0,139816.086690215,50199.4939971893,4837.58687431919,308988.505254531,0,1129499.48876155,2810963.12823294,"5_128_15",1,FALSE
"5799",2022-10-22,2665110,562338.003349234,654725.522572885,0,21758.1656356166,34800.1468688571,2.40963394423653,347331.834067995,0,1129499.48876155,2750455.57089009,"5_128_15",1,FALSE
"5800",2022-10-29,2947875,562166.909898449,724662.522219977,0,36688.2100727697,22923.9904539031,82533.8251391159,366471.955681789,0,1129499.48876155,2924946.90222756,"5_128_15",1,FALSE
"5801",2022-11-05,2768941.66666667,561995.816447665,861624.410844426,0,3858.86987585429,63277.7786149321,53.0165722239162,380057.106538501,0,1129499.48876155,3000366.48765516,"5_128_15",1,FALSE
"5802",2022-11-12,2666240,561824.722996881,996930.46049692,0,111440.265283008,45908.7511585258,100659.268397866,3683.06156679945,0,1129499.48876155,2949946.01866155,"5_128_15",1,FALSE
"5803",2022-11-19,2559550,561653.629546096,1009615.86968541,0,15320.7391590442,49466.5157797268,69.3446766612062,22.2208434929126,0,1129499.48876155,2765647.80845198,"5_128_15",1,FALSE
"5804",2022-11-26,2653766.66666667,561482.536095312,862686.633631541,0,114340.77850262,34206.7355376761,63466.243913868,345767.379692606,0,1129499.48876155,3111449.79613518,"5_128_15",1,FALSE
"5805",2022-12-03,2144703.33333333,561311.442644528,661581.932969766,0,15909.0637903981,48511.9059818226,38.0630334588656,373790.573695391,0,1129499.48876155,2790642.47087692,"5_128_15",1,FALSE
"5806",2022-12-10,2451681.66666667,561140.349213064,556717.090838311,0,1570.7369088103,33438.3046230115,0.0187000348398141,449395.46109726,0,1129499.48876155,2731761.45014205,"5_128_15",1,FALSE
"5807",2022-12-17,2469486.66666667,560969.255781601,593340.025153877,0,148.788344253334,34180.1082777673,9.18616696600275e-06,453378.120513572,0,1129499.48876155,2771515.78684181,"5_128_15",1,FALSE
"5808",2022-12-24,3208150,560798.162350138,673629.024453878,420724.203884662,280066.938655121,22470.5186936248,107615.503344953,513225.66838542,0,1129499.48876155,3708029.50852935,"5_128_15",1,FALSE
"5809",2022-12-31,2746851.66666667,560627.068918674,666353.860759838,200136.760245757,241801.28710782,14234.7900826984,76.257394407275,424031.80854937,0,1129499.48876155,3236761.32182012,"5_128_15",1,FALSE
"5810",2020-01-04,2171506.66666667,0,502389.823456194,0,25472.9406948695,153908.605749116,16665.3437887567,19039.5989135755,55006.2588811287,1561179.67109781,2333662.24258145,"5_129_10",1,FALSE
"5811",2020-01-11,2464131.66666667,0,363585.308867582,0,8025.3996370631,118322.13872246,22161.0219571167,25890.8389798413,45710.9963187268,1561179.67109781,2144875.3755806,"5_129_10",1,FALSE
"5812",2020-01-18,2012520,0,230745.120397196,0,1225.94565567445,86224.5621201926,15872.9412323734,13494.7137795806,43690.8054963236,1561179.67109781,1952433.75977915,"5_129_10",1,FALSE
"5813",2020-01-25,1738911.66666667,0,153801.678031623,0,185.222355205469,60013.9265671355,9320.0239976326,11363.6194596266,32484.3319359903,1561179.67109781,1828348.47344502,"5_129_10",1,FALSE
"5814",2020-02-01,1772306.66666667,0,119506.372060905,0,23171.9462281934,90427.7648594339,2.83651099970679,8640.04806785154,18485.480878503,1561179.67109781,1821414.1197037,"5_129_10",1,FALSE
"5815",2020-02-08,1809058.33333333,0,87632.0055154017,0,3629.22187211157,63311.5560003724,12235.0702541548,7743.61122354494,15665.7816998094,1561179.67109781,1751396.91766321,"5_129_10",1,FALSE
"5816",2020-02-15,1952740,0,33027.9341877868,0,214388.054545941,42697.9658821442,1316.00533455946,99.0273042732213,30277.3194067319,1561179.67109781,1882985.97775925,"5_129_10",1,FALSE
"5817",2020-02-22,1507805,0,-49621.1604239305,0,49325.6021352916,28013.5189960074,0.394872222748751,1.2535147018555,36923.3855129501,1561179.67109781,1625822.66570505,"5_129_10",1,FALSE
"5818",2020-02-29,1510391.66666667,0,-155471.409296076,0,147658.550761671,18030.2698465182,3875.5875854441,2334.39390106611,6643.58340306478,1561179.67109781,1584250.6472995,"5_129_10",1,FALSE
"5819",2020-03-07,1588840,0,-259892.515521076,0,29194.5246817838,11456.8752536601,1.1681526192839,6733.68383515217,7547.22529511848,1561179.67109781,1356220.63279507,"5_129_10",1,FALSE
"5820",2020-03-14,1605990,0,-309132.145415503,0,53340.2843946116,86863.2950620073,0.000349698310494655,5511.51462928449,4861.03664456653,1561179.67109781,1402623.65676248,"5_129_10",1,FALSE
"5821",2020-03-21,1356010,0,-255873.266042633,0,8797.35495036128,60512.5454927899,1.04685513943539e-07,4868.54413219924,5942.57423141664,1561179.67109781,1385427.42386205,"5_129_10",1,FALSE
"5822",2020-03-28,2103936.66666667,0,-126004.09259596,0,1345.55966926739,103818.700420725,64949.7776892999,5933.19041715202,9402.27910668412,1561179.67109781,1620625.08580498,"5_129_10",1,FALSE
"5823",2020-04-04,1120835,0,-34698.0124467392,-336835.585262178,203.333446137566,74082.4321241979,25.3015200180021,3319.90621154177,10183.323328364,1561179.67109781,1277460.37001915,"5_129_10",1,FALSE
"5824",2020-04-11,1141140,0,-101258.457471449,-339354.211929948,30.6701774297599,106117.314954809,0.00757458746707185,2728.02481086749,3555.46607688706,1561179.67109781,1232998.485291,"5_129_10",1,FALSE
"5825",2020-04-18,1166880,0,-330039.35784218,0,10787.0201576785,75973.025971672,3542.46434468506,2360.76550334726,10203.0280026589,1561179.67109781,1334006.61723567,"5_129_10",1,FALSE
"5826",2020-04-25,888806.666666667,0,-587583.412395148,208715.954113421,1655.24983984145,52131.340256679,1.06711573509366,2321.23706243897,6709.47368644897,1561179.67109781,1245130.58077723,"5_129_10",1,FALSE
"5827",2020-05-02,898873.333333333,0,-717985.486612483,0,250.256942624266,34633.2658957353,0.000319451839788358,1077.80832146062,4682.19528316638,1561179.67109781,883837.711247767,"5_129_10",1,FALSE
"5828",2020-05-09,889373.333333334,0,-685458.11913762,0,37.7508184201075,92108.8107595841,9.56309453693696e-08,1147.6498363694,1572.76250463795,1561179.67109781,970588.525879299,"5_129_10",1,FALSE
"5829",2020-05-16,1915375,0,-594783.014338923,394353.507778656,5.69269900293687,64641.3653593439,13211.4167620443,14.5475487833229,20467.272288765,1561179.67109781,1459090.45919548,"5_129_10",1,FALSE
"5830",2020-05-23,1006845,0,-571431.834168075,0,0.858396010752055,125747.561728908,4.04900011913143,0.184126169095711,32615.0691209712,1561179.67109781,1148115.55930191,"5_129_10",1,FALSE
"5831",2020-05-30,869198.333333334,0,-636394.598211682,-55141.3787891293,0.129435613041992,92642.8278275941,0.00121211530775129,486.940915992035,17188.518715022,1561179.67109781,979962.112203337,"5_129_10",1,FALSE
"5832",2020-06-06,727250,0,-708109.191515593,0,0.0195172834942594,65065.1256228784,3.62858241904745e-07,649.834081504976,6497.1232170656,1561179.67109781,925282.582021314,"5_129_10",1,FALSE
"5833",2020-06-13,753730,0,-711711.141191245,0,0.00294296352246298,43985.0999917411,1.08625064460243e-10,1202.06823099269,6383.51396735083,1561179.67109781,901039.215039615,"5_129_10",1,FALSE
"5834",2020-06-20,999196.666666667,0,-657681.181307355,0,32493.927785091,124161.876608201,4526.07102950865,1589.88518580766,2000.9615255134,1561179.67109781,1068271.21192458,"5_129_10",1,FALSE
"5835",2020-06-27,845843.333333333,0,-604674.96052941,0,5169.7068005685,91260.3997169618,1.36578930680412,1418.90021629539,1662.87164576076,1561179.67109781,1056017.95473729,"5_129_10",1,FALSE
"5836",2020-07-04,1126016.66666667,0,-570395.732639825,0,14032.6958670671,63969.4337456983,0.00040886299541262,1941.6088524162,1938.70389394422,1561179.67109781,1072666.38122598,"5_129_10",1,FALSE
"5837",2020-07-11,1140978.33333333,0,-511896.657442982,0,2164.78683215941,43180.135863043,1.22397024884599e-07,2539.17158135105,5506.58688334773,1561179.67109781,1102673.69481485,"5_129_10",1,FALSE
"5838",2020-07-18,1242656.66666667,0,-396905.830869609,0,1287.94818657964,160339.176115161,11979.5814656502,1419.23529868418,5136.6678121241,1561179.67109781,1344436.4491064,"5_129_10",1,FALSE
"5839",2020-07-25,1293483.33333333,0,-264795.875445221,0,194.609459887189,124502.446691997,3.66334896841623,2507.67080006896,14178.6459379832,1561179.67109781,1437770.8318915,"5_129_10",1,FALSE
"5840",2020-08-01,1484843.33333333,0,-189058.881753175,0,59172.4160617987,144469.943237194,34196.8672683624,4062.04938889524,15565.225514085,1561179.67109781,1629587.29081497,"5_129_10",1,FALSE
"5841",2020-08-08,1485698.33333333,0,-184088.649654531,0,9860.35109639157,109469.95764334,10.8919328590256,5716.24902117376,25670.1932435366,1561179.67109781,1527818.66438058,"5_129_10",1,FALSE
"5842",2020-08-15,1556608.33333333,0,-177099.863003542,0,73753.139251675,78753.0738976256,306.922000377914,72.9023360579536,34960.142127256,1561179.67109781,1571925.98770726,"5_129_10",1,FALSE
"5843",2020-08-22,1391206.66666667,0,-88125.3379317266,0,12616.8439260862,54246.8652359694,99.9313260499481,0.922785654660316,38839.0949453395,1561179.67109781,1578857.99138518,"5_129_10",1,FALSE
"5844",2020-08-29,2018783.33333333,0,75605.6015018027,0,58865.871737842,134128.108136005,0.0299206487380971,5436.4604314903,9197.0508155604,1561179.67109781,1844412.79364116,"5_129_10",1,FALSE
"5845",2020-09-05,2170721.66666667,0,226079.704258559,0,71275.1807288077,131318.091215374,0.0825492759173347,10261.7892915458,3495.4609041581,1561179.67109781,2003609.98004553,"5_129_10",1,FALSE
"5846",2020-09-12,2247670,0,294226.682326494,0,12138.0916592036,145521.386555785,2.47119141398923e-05,13013.5774399999,9626.02285114898,1561179.67109781,2035705.43195515,"5_129_10",1,FALSE
"5847",2020-09-19,2192026.66666667,0,302136.549890477,0,1866.69505776092,122149.174376987,24324.7544846834,14317.1673741946,19205.2649296899,1561179.67109781,2045179.2772116,"5_129_10",1,FALSE
"5848",2020-09-26,1895213.33333333,0,324375.077115045,0,282.321523184299,143565.8001069,7.60713661094277,10879.0896825626,5514.18859581265,1561179.67109781,2045803.75525793,"5_129_10",1,FALSE
"5849",2020-10-03,2232910,0,394010.513160642,20196.4338123036,393146.847653188,142658.3346892,8550.69171898145,13536.3397237899,14881.8186543687,1561179.67109781,2548160.65051029,"5_129_10",1,FALSE
"5850",2020-10-10,2406035,0,473361.037390721,0,161076.581041073,107799.934716712,14837.5004987293,20737.741075999,40281.8557941976,1561179.67109781,2379274.32161524,"5_129_10",1,FALSE
"5851",2020-10-17,2252445,0,520236.321951497,0,314189.861986342,98262.1259669024,43441.0032014175,19422.5277729915,58795.3953086477,1561179.67109781,2615526.90728561,"5_129_10",1,FALSE
"5852",2020-10-24,2663125,0,554833.253751499,0,95717.8655745474,138281.414954831,58815.4962614789,23505.5000366923,43795.9962866439,1561179.67109781,2476129.1979635,"5_129_10",1,FALSE
"5853",2020-10-31,2974771.66666667,0,632833.568608965,0,329197.994254584,103802.749708518,74509.5062664147,36762.479011077,30166.5986194542,1561179.67109781,2768452.56756682,"5_129_10",1,FALSE
"5854",2020-11-07,2826128.33333333,0,756216.567071057,0,105428.875192981,135650.488423851,91948.5512687258,28394.4189369853,61741.3221646445,1561179.67109781,2740559.89415606,"5_129_10",1,FALSE
"5855",2020-11-14,3182900,0,841933.146185134,0,210782.897076075,101425.37145797,48862.0380944088,373.475297364297,48946.7977981403,1561179.67109781,2813503.3970069,"5_129_10",1,FALSE
"5856",2020-11-21,2964696.66666667,0,802465.147366215,0,72771.2871336009,135766.090602207,81673.3191688415,4.72927823470565,44245.710346681,1561179.67109781,2698105.95499359,"5_129_10",1,FALSE
"5857",2020-11-28,2848525,0,650565.344037394,0,12426.6292201321,101529.438020396,35737.9144315985,124188.208499931,64215.5016521417,1561179.67109781,2549842.7069594,"5_129_10",1,FALSE
"5858",2020-12-05,2740160,0,501059.36672981,0,27944.2525745269,152804.029525214,2191.60736473121,156301.724625816,139604.34430182,1561179.67109781,2541084.99621973,"5_129_10",1,FALSE
"5859",2020-12-12,2380508.33333333,0,458859.091342206,0,4411.82067746388,117272.884142847,8514.9544147533,128580.46555893,77631.0171866273,1561179.67109781,2356449.90442064,"5_129_10",1,FALSE
"5860",2020-12-19,2230915,0,515377.057995661,-212674.165571516,669.999150136587,166387.127818041,503.446868937344,108651.245520188,21222.1038437535,1561179.67109781,2161316.48672301,"5_129_10",1,FALSE
"5861",2020-12-26,3659425,0,565757.756355272,679913.002261365,329826.822842401,130429.258386461,88917.2578536097,130292.746720985,3807.55225041677,1561179.67109781,3490124.06776832,"5_129_10",1,FALSE
"5862",2021-01-02,2827008.33333333,0,521238.814683521,0,259027.498225729,178254.313517539,27936.9461355525,123811.144740791,90410.0925190928,1561179.67109781,2761858.48092004,"5_129_10",1,FALSE
"5863",2021-01-09,2042143.33333333,0,390299.917519413,0,66923.3390690354,142393.116744867,48097.3020193196,113272.420790667,65492.9599656118,1561179.67109781,2387658.72720673,"5_129_10",1,FALSE
"5864",2021-01-16,2113358.33333333,0,250927.4875469,0,24446.8376985564,107556.215347901,62293.951650742,99906.3746660711,93967.8513244767,1561179.67109781,2200278.38933246,"5_129_10",1,FALSE
"5865",2021-01-23,2179918.33333333,0,163362.499428023,0,3837.06475981367,77162.8867087143,77484.8589558123,105509.492470322,46620.2610071032,1561179.67109781,2035156.7344276,"5_129_10",1,FALSE
"5866",2021-01-30,2370613.33333333,0,124339.812910435,0,113095.068749097,53034.7969086994,27507.1955231243,113627.663783552,63816.9359033877,1561179.67109781,2056601.14487611,"5_129_10",1,FALSE
"5867",2021-02-06,1814556.66666667,0,94597.3982620581,0,20842.3740681522,35276.0124093332,8.65296025299016,70132.6741851985,17198.2186113908,1561179.67109781,1799235.0015942,"5_129_10",1,FALSE
"5868",2021-02-13,1951668.33333333,0,44837.6884068482,0,3251.71335950236,124908.260629944,120649.619790245,978.91345838823,31046.1587479728,1561179.67109781,1886852.02549071,"5_129_10",1,FALSE
"5869",2021-02-20,1918238.33333333,0,-32876.5731818582,0,492.894252896586,91910.3030224868,45.839963671218,12.4058681406877,37242.8454990218,1561179.67109781,1658007.38652217,"5_129_10",1,FALSE
"5870",2021-02-27,1472390,0,-135556.55598671,0,74.3812512339447,64484.0055322776,318635.539937341,16750.1890672529,57472.9140179882,1561179.67109781,1883040.1449172,"5_129_10",1,FALSE
"5871",2021-03-06,1477865,0,-243470.153609609,0,11.2171080723591,43557.8745078477,216.855907112126,31004.3904355871,30986.3468680496,1561179.67109781,1423486.20231487,"5_129_10",1,FALSE
"5872",2021-03-13,1300166.66666667,0,-307090.431201899,0,9304.16994136279,28610.1215199788,0.0649426347200152,27998.3944312491,53167.126640994,1561179.67109781,1373169.11737213,"5_129_10",1,FALSE
"5873",2021-03-20,1160205,0,-273097.865697004,0,1424.25422462436,18428.4766315979,1.94411973419881e-05,21533.8044753863,54067.7235973921,1561179.67109781,1383536.06434925,"5_129_10",1,FALSE
"5874",2021-03-27,1356871.66666667,0,-150473.008389179,-336835.585262178,215.252614936225,69805.9245704768,4864.72441872018,34620.5701531282,64182.9669162391,1561179.67109781,1247560.51611995,"5_129_10",1,FALSE
"5875",2021-04-03,1355833.33333333,0,-41925.131001165,-339354.211929948,32.4686496471427,47495.7766791521,1.46886298086678,34086.949168824,12846.6616988108,1561179.67109781,1274363.65322611,"5_129_10",1,FALSE
"5876",2021-04-10,1176266.66666667,0,-75507.0158210599,0,4.89612378555909,177581.274064629,0.000439719233439668,21330.4587132927,2735.82124592199,1561179.67109781,1687325.1058641,"5_129_10",1,FALSE
"5877",2021-04-17,1955281.66666667,0,-281993.801769988,0,4967.53799211399,141702.417724435,1.31634133106511e-07,17614.8227561039,10045.3722103394,1561179.67109781,1453516.02001095,"5_129_10",1,FALSE
"5878",2021-04-24,1029928.33333333,0,-547372.615077534,0,755.072225250475,166270.66958658,3.9405929210258e-11,14055.1163352225,24233.1662224892,1561179.67109781,1219121.08038982,"5_129_10",1,FALSE
"5879",2021-05-01,2263143.33333333,0,-707812.984074059,208715.954113421,93003.8654891969,130314.066890122,1.17965395469809e-14,8119.57983132759,10401.8986268292,1561179.67109781,1303922.05197465,"5_129_10",1,FALSE
"5880",2021-05-08,813771.666666667,0,-699741.455989268,394353.507778656,16488.9103698654,165210.58301016,3.53140626480291e-18,7548.13680508815,10044.2766781353,1561179.67109781,1455083.62975045,"5_129_10",1,FALSE
"5881",2021-05-15,880871.666666667,0,-608750.86950547,0,2554.01716276362,129267.450374304,1.05716003896082e-21,96.5021876210858,27193.5806046472,1561179.67109781,1111540.35192168,"5_129_10",1,FALSE
"5882",2021-05-22,919185,0,-567953.289801869,-55141.3787891293,386.701591032351,114723.1687544,16654.3105334626,1.22154698335268,35619.3559308192,1561179.67109781,1105469.76086351,"5_129_10",1,FALSE
"5883",2021-05-29,826321.666666667,0,-621306.215877295,0,58.3460551009622,83163.6905667964,5.13599309451272,1999.0268378121,12971.3536400352,1561179.67109781,1038071.00831336,"5_129_10",1,FALSE
"5884",2021-06-05,833798.333333333,0,-699104.479291862,0,7575.13293983371,95895.8589962366,8101.48860846508,5766.45433377504,3398.27791957889,1561179.67109781,982812.404603839,"5_129_10",1,FALSE
"5885",2021-06-12,746271.666666667,0,-716739.759107607,0,1156.31586219856,67660.3714067094,2.46029678073661,4609.85407978328,3041.56439263474,1561179.67109781,920910.478028311,"5_129_10",1,FALSE
"5886",2021-06-19,1036406.66666667,0,-668854.923812066,0,92612.702361983,45901.3223410375,0.0261460500654955,9967.78360182296,3194.03876804289,1561179.67109781,1044000.62050468,"5_129_10",1,FALSE
"5887",2021-06-26,927931.666666667,0,-612282.80061211,0,16407.4299283222,133480.583389115,7.82706902115475e-06,7840.22747633939,854.018787037817,1561179.67109781,1107479.13007434,"5_129_10",1,FALSE
"5888",2021-07-03,1126943.33333333,0,-576651.161340348,0,8324.53483290598,99478.6798084418,69792.5156645477,16646.0301137943,7240.83522242694,1561179.67109781,1186011.10539958,"5_129_10",1,FALSE
"5889",2021-07-10,1184220,0,-526367.731612138,0,1272.26076901938,70546.5600751949,23.8149101133318,18487.9117508943,6236.41421247736,1561179.67109781,1131378.90120337,"5_129_10",1,FALSE
"5890",2021-07-17,1315508.33333333,0,-420778.818492665,0,10667.627648614,121442.537476305,0.00712951823083566,20465.0450142011,2200.45261885298,1561179.67109781,1295176.52249264,"5_129_10",1,FALSE
"5891",2021-07-24,1279360,0,-286096.210116967,0,1636.60962553868,88904.6434298787,2.13428909051502e-06,21090.043643863,14052.777419004,1561179.67109781,1400767.53510126,"5_129_10",1,FALSE
"5892",2021-07-31,1455811.66666667,0,-196497.355281794,0,13949.5237596177,146054.058630617,6.38919730244321e-10,30300.4965030049,12779.3458744345,1561179.67109781,1567765.74058369,"5_129_10",1,FALSE
"5893",2021-08-07,1553355,0,-182260.821618373,0,2151.6617853379,140409.695544156,1.91266695551276e-13,47288.1203899987,10754.8736928196,1561179.67109781,1579523.20089175,"5_129_10",1,FALSE
"5894",2021-08-14,1374855,0,-182836.494944299,0,85940.8158421525,105739.771350616,5.72575037135182e-17,638.657750522336,27612.7675152561,1561179.67109781,1598275.18861206,"5_129_10",1,FALSE
"5895",2021-08-21,1970110,0,-111156.931181719,0,15035.9641749277,75661.6414951143,668.746677906934,8.09010918108456,35798.9091648043,1561179.67109781,1577196.09153803,"5_129_10",1,FALSE
"5896",2021-08-28,2336431.66666667,0,44382.7281595592,0,358389.403150865,51895.3963455452,267.473981301129,56308.6926014895,76204.1779140856,1561179.67109781,2148627.54325066,"5_129_10",1,FALSE
"5897",2021-09-04,2002065,0,204311.772897346,0,127482.953389036,34465.6634249159,0.0801085462617102,80557.2567940674,55670.0032055542,1561179.67109781,2063667.40091728,"5_129_10",1,FALSE
"5898",2021-09-11,2027418.33333333,0,288318.846013666,0,205692.410879735,130980.394991934,68.598561527186,63887.4459534982,12517.6175098386,1561179.67109781,2262644.98500801,"5_129_10",1,FALSE
"5899",2021-09-18,1886570,0,301771.855192129,0,46336.6793815547,97251.3061671091,0.020538108287925,81163.7978295378,21831.9817959538,1561179.67109781,2109535.3120022,"5_129_10",1,FALSE
"5900",2021-09-25,2529721.66666667,0,316810.877400162,0,291338.120077675,134959.771881178,4414.45900293482,120312.210818774,44602.9904384639,1561179.67109781,2473618.100717,"5_129_10",1,FALSE
"5901",2021-10-02,2357930,0,379173.994518482,20196.4338123036,394682.369438206,123618.791087486,1.33184579766274,120737.724304979,68626.6410642636,1561179.67109781,2668216.95716933,"5_129_10",1,FALSE
"5902",2021-10-09,3003391.66666667,0,460985.782341546,0,308692.532470074,166395.056388925,38911.4778446192,142391.376729646,41763.61571644,1561179.67109781,2720319.51258906,"5_129_10",1,FALSE
"5903",2021-10-16,2283685,0,514260.886853816,0,92393.5470507528,130437.102253303,24424.3888634572,133330.230308668,108511.442582201,1561179.67109781,2564537.26901001,"5_129_10",1,FALSE
"5904",2021-10-23,2584721.66666667,0,546878.648391537,0,176169.671970584,117211.708012208,32615.6603437003,142251.451902812,110006.842077031,1561179.67109781,2686313.65379568,"5_129_10",1,FALSE
"5905",2021-10-30,2565400,0,614375.967938469,0,52049.0890766371,85276.7216917651,44062.313161262,162939.306826026,30360.2869077313,1561179.67109781,2550243.3566997,"5_129_10",1,FALSE
"5906",2021-11-06,3407085,0,733791.040882102,0,68120.1855734684,161813.125275264,15990.1667143466,216745.045468803,52749.2876542006,1561179.67109781,2810388.522666,"5_129_10",1,FALSE
"5907",2021-11-13,2803291.66666667,0,834158.99813752,0,11534.7310712905,125936.54207381,106474.185911368,3853.70895827024,45660.346809181,1561179.67109781,2688798.18405925,"5_129_10",1,FALSE
"5908",2021-11-20,3303155,0,819848.267230941,0,180646.078825589,132524.837271266,14565.327851835,49.0260555426547,43007.4504111318,1561179.67109781,2751820.65874412,"5_129_10",1,FALSE
"5909",2021-11-27,3103743.33333333,0,681504.987805276,0,38385.6154213306,98625.2563011644,5427.5667450926,322729.543888001,101837.686441499,1561179.67109781,2809690.32770018,"5_129_10",1,FALSE
"5910",2021-12-04,2793875,0,521761.991926426,0,91755.7529330907,119653.868792465,1698.74227984651,357417.884493786,54645.5236113272,1561179.67109781,2708113.43513475,"5_129_10",1,FALSE
"5911",2021-12-11,2260396.66666667,0,457164.955223725,0,16229.3449093893,87365.3714154758,8429.40288547168,309062.747029049,96407.6719865553,1561179.67109781,2535839.16454748,"5_129_10",1,FALSE
"5912",2021-12-18,2399176.66666667,0,502197.731566039,0,215662.622710531,118583.63320097,502.566592824138,317401.605453583,129263.655666864,1561179.67109781,2844791.48628862,"5_129_10",1,FALSE
"5913",2021-12-25,3827520,0,562247.793528422,342461.431482006,345913.723501879,86448.2168429177,88915.8083085133,261568.613621332,181174.888766276,1561179.67109781,3429910.14714916,"5_129_10",1,FALSE
"5914",2022-01-01,3109461.66666667,0,537129.659290581,162907.483746103,117487.138399178,60188.4184732813,27936.8941262549,269935.453507388,245289.522219043,1561179.67109781,2982054.24085964,"5_129_10",1,FALSE
"5915",2022-01-08,2228128.33333333,0,416810.512158951,0,21840.245117835,49332.2622573794,48097.2973324572,278686.00257161,260017.765010433,1561179.67109781,2635963.75554648,"5_129_10",1,FALSE
"5916",2022-01-15,2202593.33333333,0,272956.250561084,0,123468.759107373,32651.7211609494,15.7282302711492,252629.900605195,106542.693512317,1561179.67109781,2349444.724275,"5_129_10",1,FALSE
"5917",2022-01-22,1918293.33333333,0,174569.641597004,0,23227.5328911986,96133.1194095744,0.00470852544873439,215190.130365926,40436.6120906517,1561179.67109781,2110736.71216069,"5_129_10",1,FALSE
"5918",2022-01-29,1862458.33333333,0,129426.807937247,0,69606.5672441901,67850.5929475098,1.40954186938082e-06,197080.782816595,28088.932223777,1561179.67109781,2053233.35426854,"5_129_10",1,FALSE
"5919",2022-02-05,1975951.66666667,0,100860.309751039,0,11818.1278870038,46042.3074435058,29.7164172782058,253846.118824334,136776.802856567,1561179.67109781,2110553.05427754,"5_129_10",1,FALSE
"5920",2022-02-12,1827318.33333333,0,55737.1325386794,0,15314.6092084285,95748.6272931647,0.00889635677025307,4849.37632263934,75991.8612918347,1561179.67109781,1808821.28664891,"5_129_10",1,FALSE
"5921",2022-02-19,1656268.33333333,0,-16965.6698361963,0,2367.5353817411,67542.3939501894,2.66320901978105e-06,61.7749132304616,54051.3047906732,1561179.67109781,1668237.01030011,"5_129_10",1,FALSE
"5922",2022-02-26,1703790,0,-115901.643938244,0,16708.9419641156,99897.938489281,7.97256939590001e-10,67431.321752668,45953.6156099434,1561179.67109781,1675269.84497558,"5_129_10",1,FALSE
"5923",2022-03-05,1488115,0,-225664.438429,0,2589.03917338993,70886.2264062392,2.38666444503743e-13,107951.552884077,39994.9024256706,1561179.67109781,1556936.95355819,"5_129_10",1,FALSE
"5924",2022-03-12,1727330,0,-301763.743528476,0,163041.407531548,115493.512789004,7.14470691987344e-17,109743.330717372,18846.9625750173,1561179.67109781,1666541.14118228,"5_129_10",1,FALSE
"5925",2022-03-19,1208246.66666667,0,-287213.448567317,0,33316.1791574886,83816.1548797156,2.13883594223011e-20,78757.5376981786,19316.3596565942,1561179.67109781,1489172.45392247,"5_129_10",1,FALSE
"5926",2022-03-26,1388960,0,-175301.035503013,0,55127.3990123469,114358.884523621,6.40280873530417e-24,81968.055092145,42282.1477141187,1561179.67109781,1679615.12193703,"5_129_10",1,FALSE
"5927",2022-04-02,2408331.66666667,0,-53964.2527892464,0,9120.76033132889,82855.6594887133,1.91674166734555e-27,62633.4754149365,22871.9146479066,1561179.67109781,1684697.22819145,"5_129_10",1,FALSE
