"","ds","dep_var","trend","season","holiday","ctv_S","ooh_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"5163",2022-08-27,167355.166666667,0,1262.87161589225,0,14233.4837930332,3848.35352730905,11673.7873516015,18032.8119622915,7787.84257890671,148554.184517005,205393.335346039,"1_117_13",4,FALSE
"5164",2022-09-03,206109.166666667,0,17744.6105577932,0,12711.5852915325,4837.70060485967,407.452517772251,24316.2045387511,11128.9698690674,148554.184517005,219700.707896781,"1_117_13",4,FALSE
"5165",2022-09-10,214411,0,27652.9293494866,0,5627.81535844974,3363.46480233501,9.28416180074231,26564.6832541263,9701.74542411857,148554.184517005,221474.106867322,"1_117_13",4,FALSE
"5166",2022-09-17,205865.333333333,0,29785.6563898989,0,2331.88887628341,4216.2483002956,9058.81070887961,25562.8310832971,11951.9745790694,148554.184517005,231461.594454729,"1_117_13",4,FALSE
"5167",2022-09-24,220834.5,0,30710.8267153523,0,1634.02232173703,4021.76443185619,281.44257431325,27291.4994577275,4292.4975536667,148554.184517005,216786.237571658,"1_117_13",4,FALSE
"5168",2022-10-01,260300.833333333,0,36052.5508017057,2051.34469413273,42440.772080693,3844.61258617879,2128.98550649368,29136.7378283957,6031.41065879475,148554.184517005,270240.598673399,"1_117_13",4,FALSE
"5169",2022-10-08,231319.333333333,0,44219.938580778,0,26370.0996760953,2588.91450801663,5439.41768660738,28765.3429379101,4842.79479351502,148554.184517005,260780.692699927,"1_117_13",4,FALSE
"5170",2022-10-15,281310.666666667,0,50152.542503164,0,28281.434679161,4494.97636246774,6824.3501690279,29792.8564975838,8130.34484380138,148554.184517005,276230.689572211,"1_117_13",4,FALSE
"5171",2022-10-22,266511,0,53370.0917440366,0,14740.165118079,3090.53680535465,193.824759872882,30570.7140933381,9068.96341464772,148554.184517005,259588.480452334,"1_117_13",4,FALSE
"5172",2022-10-29,294787.5,0,59053.6602665026,0,18669.9118278946,2032.57325908655,17503.1144892077,30954.9811597483,8530.73960066304,148554.184517005,285299.165120108,"1_117_13",4,FALSE
"5173",2022-11-05,276894.166666667,0,70228.2621612199,0,8771.07115853046,5811.20132953203,842.820688795375,31207.0093118227,6176.29379936142,148554.184517005,271590.842966267,"1_117_13",4,FALSE
"5174",2022-11-12,266624,0,81310.5506219739,0,27178.2032113233,4173.18448562932,18518.2654491867,7100.38520358654,4476.9613956148,148554.184517005,291311.734884319,"1_117_13",4,FALSE
"5175",2022-11-19,255955,0,82416.417092164,0,13989.4873663301,4472.53290088967,954.822775334956,403.979578736172,3907.6868785844,148554.184517005,254699.111109044,"1_117_13",4,FALSE
"5176",2022-11-26,265376.666666667,0,70489.5856638577,0,27193.4958890399,3072.8749409585,16222.5026785826,29472.3841586812,963.987510514545,148554.184517005,295969.015358639,"1_117_13",4,FALSE
"5177",2022-12-03,214470.333333333,0,54108.0918293741,0,13999.7657601825,4344.81065933658,721.027141257682,30842.32338368,5033.88965590909,148554.184517005,257604.092946745,"1_117_13",4,FALSE
"5178",2022-12-10,245168.166666667,0,45553.492681162,0,6276.30832290719,2972.84987375291,16.5895338707837,32137.7718231809,10308.4688902025,148554.184517005,245819.665642081,"1_117_13",4,FALSE
"5179",2022-12-17,246948.666666667,0,48543.2600683484,0,2615.94382218782,2990.10117388705,0.373508365568905,32303.6509530047,8378.65882294161,148554.184517005,243386.17286574,"1_117_13",4,FALSE
"5180",2022-12-24,320815,0,55105.3652589945,34644.7540334891,42626.3255305026,1960.42701091599,18881.4396369834,33027.2016907664,12119.7634842891,148554.184517005,346919.461162946,"1_117_13",4,FALSE
"5181",2022-12-31,274685.166666667,0,54516.6467871679,16461.2259492861,36734.0893267968,1245.76686644282,998.843050332641,32037.4844038029,10848.5917568057,148554.184517005,301396.83265764,"1_117_13",4,FALSE
"5182",2020-01-04,217150.666666667,0,52720.9441331237,0,17248.240393424,3238.28798476442,9518.10368284597,7442.18922408779,6598.30717492511,147166.011980151,243932.084573322,"1_128_5",4,FALSE
"5183",2020-01-11,246413.166666667,0,38163.6187198222,0,12569.8436040263,1905.23735636796,9978.06758315649,8753.24258301329,6157.67514209689,147166.011980151,224693.696968634,"1_128_5",4,FALSE
"5184",2020-01-18,201252,0,24225.9011764484,0,7856.224610653,968.108358471997,9422.66998200258,6216.03493718007,6066.6607770996,147166.011980151,201921.611822007,"1_128_5",4,FALSE
"5185",2020-01-25,173891.166666667,0,16158.0006843569,0,4773.80583864077,448.89864195485,8566.56828748196,5543.30432642331,5558.00860425822,147166.011980151,188214.598363267,"1_128_5",4,FALSE
"5186",2020-02-01,177230.666666667,0,12574.9058294807,0,13386.0405739268,1279.11560499178,1758.75148337506,4683.58355174426,4706.61877523484,147166.011980151,185555.027798905,"1_128_5",4,FALSE
"5187",2020-02-08,180905.833333333,0,9245.39181244943,0,8407.94496619625,610.839470091038,8907.48955293777,4340.67045741694,4554.72121751615,147166.011980151,183233.069456759,"1_128_5",4,FALSE
"5188",2020-02-15,195274,0,3520.30015277108,0,28257.0014642746,274.098122017637,5922.73321457067,322.753513731831,5590.79251051762,147166.011980151,191053.690958035,"1_128_5",4,FALSE
"5189",2020-02-22,150780.5,0,-5150.05970992367,0,19516.3417292526,119.363867377407,1112.10356133016,21.3242473838091,5865.02350801768,147166.011980151,168650.109183589,"1_128_5",4,FALSE
"5190",2020-02-29,151039.166666667,0,-16240.0516503774,0,25788.4385692185,51.2848197238587,7183.86446644516,1764.6844866883,3306.82592430607,147166.011980151,169021.058596156,"1_128_5",4,FALSE
"5191",2020-03-07,158884,0,-27166.8829693158,0,17521.6788979996,21.9056081604958,1406.19607586038,3725.10415223785,3694.41591733173,147166.011980151,146368.429662426,"1_128_5",4,FALSE
"5192",2020-03-14,160599,0,-32319.6123563195,0,19250.7586201406,1244.78471437821,230.418711223727,3430.48462978447,3243.61272486292,147166.011980151,142246.459024222,"1_128_5",4,FALSE
"5193",2020-03-21,135601,0,-26759.5819052961,0,12539.584827541,592.489596444235,36.5449202698105,3197.0142965844,3525.83113756953,147166.011980151,140297.894853264,"1_128_5",4,FALSE
"5194",2020-03-28,210393.666666667,0,-13188.9140493727,0,7835.87565864775,1676.96731064658,11924.356425296,3600.00034610949,4070.03513535912,147166.011980151,163084.332806837,"1_128_5",4,FALSE
"5195",2020-04-04,112083.5,0,-3642.06789165793,-37813.384447878,4760.87001802638,832.67679190247,2849.82492398913,2534.26701534485,4134.01826069053,147166.011980151,120822.216650569,"1_128_5",4,FALSE
"5196",2020-04-11,114114,0,-10600.2528670971,-38124.7179386983,2841.10531603654,1724.81133431996,486.78297243929,2201.21365201732,2899.97928114112,147166.011980151,108594.93373031,"1_128_5",4,FALSE
"5197",2020-04-18,116688,0,-34538.4286763645,0,10181.1291405961,860.548099459081,7055.79983437292,1985.65394851075,4186.51628656269,147166.011980151,136897.230613288,"1_128_5",4,FALSE
"5198",2020-04-25,88880.6666666667,0,-61510.6688132055,23460.4237508483,6272.4545699559,395.058450155665,1375.19701777357,1948.71299648032,3622.28718931546,147166.011980151,122729.477141475,"1_128_5",4,FALSE
"5199",2020-05-02,89887.3333333333,0,-75195.9140538143,0,3776.19318072286,173.883153646984,225.142457044355,1190.91963276982,3238.4825203652,147166.011980151,80574.7188708862,"1_128_5",4,FALSE
"5200",2020-05-09,88937.3333333334,0,-71819.6426985222,0,2240.71962498192,1365.88567775983,35.7029541696112,1205.08367325739,2229.14175364333,147166.011980151,82422.9029654412,"1_128_5",4,FALSE
"5201",2020-05-16,191537.5,0,-62325.0236405038,44456.3147102897,1317.9549109636,657.762523129303,9020.51962679865,81.6168594909794,5161.48624386546,147166.011980151,145536.643214185,"1_128_5",4,FALSE
"5202",2020-05-23,100684.5,0,-59851.7169790305,0,771.141007726238,2348.09294660086,1882.12947845543,5.3565821499105,5744.62198965881,147166.011980151,98065.637005712,"1_128_5",4,FALSE
"5203",2020-05-30,86919.8333333334,0,-66626.3318329251,-6259.14652919842,449.802337444708,1249.7435025507,312.599344633666,588.912941608089,4670.97626045991,147166.011980151,81552.5680047248,"1_128_5",4,FALSE
"5204",2020-06-06,72725,0,-74132.4133592737,0,261.891233657077,595.132608411073,49.6903843511664,772.701674866591,3427.9876825359,147166.011980151,78141.0022046994,"1_128_5",4,FALSE
"5205",2020-06-13,75373,0,-74526.7163546383,0,152.320967910765,266.671763608708,7.8423294397138,1194.07858806625,3539.69727169547,147166.011980151,77799.906546234,"1_128_5",4,FALSE
"5206",2020-06-20,99919.6666666667,0,-68884.5753890536,0,14266.6696259798,2303.95872859822,7392.6779460445,1468.28487326195,2385.41104077193,147166.011980151,106098.438805754,"1_128_5",4,FALSE
"5207",2020-06-27,84584.3333333333,0,-63335.3338010275,0,9009.40463223817,1220.48296517574,1457.31854928718,1383.9813874369,2348.48927363729,147166.011980151,99250.3549868991,"1_128_5",4,FALSE
"5208",2020-07-04,112601.666666667,0,-59740.8518694614,0,11749.8237817999,579.573099491406,239.140284593002,1695.95376875914,2529.34483427452,147166.011980151,104218.995879608,"1_128_5",4,FALSE
"5209",2020-07-11,114097.833333333,0,-53617.7855974369,0,7307.38988395071,259.335791972499,37.9372100382498,2033.78404778532,3543.87458847331,147166.011980151,106730.547904935,"1_128_5",4,FALSE
"5210",2020-07-18,124265.666666667,0,-41587.5728521146,0,5968.6863207255,3516.84287585954,8862.03623661309,1417.73528000248,3405.20627242239,147166.011980151,128748.94611366,"1_128_5",4,FALSE
"5211",2020-07-25,129348.333333333,0,-27762.212454917,0,3586.95510164913,2139.70903622694,1838.60148485351,2010.93808782385,4616.58349658283,147166.011980151,133596.586732371,"1_128_5",4,FALSE
"5212",2020-08-01,148484.333333333,0,-19831.488863727,0,17765.7482104031,2898.04180385673,10681.6685752191,2764.11467663966,4664.5946718199,147166.011980151,166108.691054363,"1_128_5",4,FALSE
"5213",2020-08-08,148569.833333333,0,-19309.6014034332,0,11464.735401139,1639.01243206972,2370.06232491387,3472.92063401432,5362.96112024559,147166.011980151,152166.102489101,"1_128_5",4,FALSE
"5214",2020-08-15,155660.833333333,0,-18583.9355333073,0,19826.7337418034,810.755243857115,4310.83464187899,251.421585423859,5799.90085763823,147166.011980151,159581.722517446,"1_128_5",4,FALSE
"5215",2020-08-22,139120.666666667,0,-9278.76534552699,0,12961.9222455048,370.494963476619,3405.05353815725,16.5785652586529,5927.28923260075,147166.011980151,160568.585179622,"1_128_5",4,FALSE
"5216",2020-08-29,201878.333333333,0,7858.91104381422,0,18823.8342659354,2620.38180709856,591.270418698458,3082.15551124416,3708.3246975813,147166.011980151,183850.889724523,"1_128_5",4,FALSE
"5217",2020-09-05,217072.166666667,0,23616.3629716158,0,20299.0922707225,2461.83657522085,642.280353624059,4908.80778750943,2769.05637869503,147166.011980151,201863.448317539,"1_128_5",4,FALSE
"5218",2020-09-12,224767,0,30752.9943581024,0,13310.5909821724,2945.08747334441,103.024976926192,5819.5726865074,4090.4784874265,147166.011980151,204187.760944631,"1_128_5",4,FALSE
"5219",2020-09-19,219202.666666667,0,31574.4589454191,0,8356.71369980667,2079.4538409258,10056.3873622264,6231.33772218644,4984.97250799762,147166.011980151,210449.336058713,"1_128_5",4,FALSE
"5220",2020-09-26,189521.333333333,0,33893.4840688575,0,5092.94588250649,2873.55604946416,2179.30349895769,5366.71628693376,3287.44417975912,147166.011980151,199859.46194663,"1_128_5",4,FALSE
"5221",2020-10-03,223291,0,41182.960409203,2276.77295569636,38462.9850352943,2816.07591379013,8347.64885466079,6042.21568094305,4634.29520938655,147166.011980151,250928.966039126,"1_128_5",4,FALSE
"5222",2020-10-10,240603.5,0,49495.74074604,0,28514.4588381108,1577.93243089854,9279.67387102177,7683.64398864741,6094.27700810305,147166.011980151,249811.738862973,"1_128_5",4,FALSE
"5223",2020-10-17,225244.5,0,54398.662601161,0,35222.8763458082,1378.0450596842,11189.9415315334,7503.04124974422,6666.15480114707,147166.011980151,263524.733569229,"1_128_5",4,FALSE
"5224",2020-10-24,266312.5,0,57997.7591176848,0,25518.0153499672,2726.99076911482,11808.4836221159,8319.09596849542,6051.47031895464,147166.011980151,259587.827126484,"1_128_5",4,FALSE
"5225",2020-10-31,297477.166666667,0,66140.4316005159,0,35863.3893034356,1512.81522116145,12303.0951419443,10506.426028928,5426.94498821156,147166.011980151,278919.114264348,"1_128_5",4,FALSE
"5226",2020-11-07,282612.833333333,0,79066.6691336564,0,26099.4929980095,2625.69811828026,12761.7761913705,9341.86370101023,6739.59281256733,147166.011980151,283801.104935045,"1_128_5",4,FALSE
"5227",2020-11-14,318290,0,88095.7234578364,0,30237.7756676458,1440.33125041589,11476.5058315527,823.110533350482,6238.06286413807,147166.011980151,285477.521585091,"1_128_5",4,FALSE
"5228",2020-11-21,296469.666666667,0,84041.7751797488,0,23061.2321963904,2632.35374778361,12493.8971554207,55.1480228253369,6065.74690934502,147166.011980151,275516.165191665,"1_128_5",4,FALSE
"5229",2020-11-28,284852.5,0,68199.6038504062,0,15392.131899941,1445.0441460642,10883.1458844529,17526.9814525124,6772.62727701702,147166.011980151,267385.546490545,"1_128_5",4,FALSE
"5230",2020-12-05,274016,0,52570.9161017325,0,16355.0743417937,3225.10201779561,6604.74784550924,19932.6751905683,8425.12867407718,147166.011980151,254279.656151628,"1_128_5",4,FALSE
"5231",2020-12-12,238050.833333333,0,48153.6964643944,0,10462.0309953354,1894.52103303123,8384.95285060565,18837.1493654808,6952.40950458362,147166.011980151,241850.772193582,"1_128_5",4,FALSE
"5232",2020-12-19,223091.5,0,54073.7478655333,-23876.4080688016,6456.34938983427,3684.74556334092,4889.81447448088,17707.4917229422,4622.55461412157,147166.011980151,214724.307541603,"1_128_5",4,FALSE
"5233",2020-12-26,365942.5,0,59357.9890153016,76460.1409541621,34466.5129886922,2288.92955901955,12613.1747668654,18884.0789972444,2554.89610076888,147166.011980151,353791.734362205,"1_128_5",4,FALSE
"5234",2021-01-02,282700.833333333,0,54696.7075737416,0,32377.3049138197,4082.91346942397,10437.458131601,18579.4904788956,7586.35230389584,147166.011980151,274926.238851529,"1_128_5",4,FALSE
"5235",2021-01-09,204214.333333333,0,40966.0842059851,0,22996.7444001349,2669.15280686944,11405.4456891683,17972.8063902177,6761.9416446788,147166.011980151,249938.187117206,"1_128_5",4,FALSE
"5236",2021-01-16,211335.833333333,0,26343.4505586242,0,17578.0436384043,1471.22743429232,11928.4653055242,17104.8837783154,7495.22632793977,147166.011980151,229087.309023251,"1_128_5",4,FALSE
"5237",2021-01-23,217991.833333333,0,17159.4034551365,0,11330.2954428488,715.800424224965,12387.4974590366,17415.5679968989,6029.57520367573,147166.011980151,212204.151961973,"1_128_5",4,FALSE
"5238",2021-01-30,237061.333333333,0,13078.9078507886,0,23075.9860446202,324.270742441789,10411.2576607686,17916.7710753712,6720.3875184725,147166.011980151,218693.592872614,"1_128_5",4,FALSE
"5239",2021-02-06,181455.666666667,0,9974.2475759021,0,15403.450210584,141.836753622826,2286.46003465077,14827.8043773903,4433.9902386426,147166.011980151,194233.801170944,"1_128_5",4,FALSE
"5240",2021-02-13,195166.833333333,0,4759.37033764387,0,9795.47202952464,2330.84071848048,13303.9513151381,1639.0526890211,5562.38167100296,147166.011980151,184557.080740962,"1_128_5",4,FALSE
"5241",2021-02-20,191823.833333333,0,-3394.08674957735,0,6020.98391734992,1238.27257112317,3280.27436972471,112.39506482553,5856.74921522123,147166.011980151,160280.600368819,"1_128_5",4,FALSE
"5242",2021-02-27,147239,0,-14154.8400916344,0,3619.48710219332,589.022465330019,16289.5097577713,6361.51111106691,6604.05393299803,147166.011980151,166474.756257876,"1_128_5",4,FALSE
"5243",2021-03-06,147786.5,0,-25448.9410189711,0,2145.79840102098,263.788509544398,4598.86769171813,9416.39032053199,5448.98421674997,147166.011980151,143590.900100746,"1_128_5",4,FALSE
"5244",2021-03-13,130016.666666667,0,-32105.137782338,0,9572.46906511904,114.770534457321,828.105898455005,9169.36892935443,6453.86388016695,147166.011980151,141199.452505366,"1_128_5",4,FALSE
"5245",2021-03-20,116020.5,0,-28558.7504747445,0,5876.0999837938,49.2917083255554,133.517056502359,8038.3613776274,6440.78759156581,147166.011980151,139145.319223222,"1_128_5",4,FALSE
"5246",2021-03-27,135687.166666667,0,-15746.3710719371,-37813.384447878,3529.40987624215,843.60912553792,7495.71168330053,10205.6705415598,6750.9236213759,147166.011980151,122431.581308353,"1_128_5",4,FALSE
"5247",2021-04-03,135583.333333333,0,-4398.2830788545,-38124.7179386983,2091.3134934442,386.676897211865,1482.81138023266,10222.962055511,3999.35180212637,147166.011980151,122826.126591125,"1_128_5",4,FALSE
"5248",2021-04-10,117626.666666667,0,-7907.17502454413,0,1229.0293031044,4101.45741561138,243.498815475921,8071.15856568421,2369.24922279091,147166.011980151,155273.230278274,"1_128_5",4,FALSE
"5249",2021-04-17,195528.166666667,0,-29509.7222044264,0,7561.50064930052,2687.83440187286,38.6332432467352,7195.0308665994,4129.0852628904,147166.011980151,139268.374199635,"1_128_5",4,FALSE
"5250",2021-04-24,102992.833333333,0,-57297.0501179357,0,4586.75231681424,3646.5897474175,6.09541836251689,6297.37162715496,5319.07870978127,147166.011980151,109724.849681746,"1_128_5",4,FALSE
"5251",2021-05-01,226314.333333333,0,-74124.2955904004,23460.4237508483,20659.4946444004,2254.47173978034,0.960865145927541,4561.75116262391,4034.31288550714,147166.011980151,128013.131438057,"1_128_5",4,FALSE
"5252",2021-05-08,81377.1666666667,0,-73311.5892954001,44456.3147102897,13578.0318551182,3620.09790210158,0.151447073703361,4279.64468863159,4056.05122373276,147166.011980151,143844.714511699,"1_128_5",4,FALSE
"5253",2021-05-15,88087.1666666667,0,-63790.2005142298,0,8538.52218267075,2230.73927587173,0.0238698560283864,317.610914366674,5477.9967348244,147166.011980151,99940.7044435111,"1_128_5",4,FALSE
"5254",2021-05-22,91918.5,0,-59493.4504689787,-6259.14652919842,5209.34518944506,1811.65803222143,9403.609773553,20.9814845028712,5832.43195826798,147166.011980151,103691.441419965,"1_128_5",4,FALSE
"5255",2021-05-29,82632.1666666667,0,-65049.9373830571,0,3116.82723697295,911.830579910431,1989.42060521856,1589.02930687754,4227.06001165768,147166.011980151,93950.2423377314,"1_128_5",4,FALSE
"5256",2021-06-05,83379.8333333333,0,-73188.1016100347,0,9103.7801572448,1381.48346352425,8263.02697646852,3368.98915350861,2708.82263854247,147166.011980151,98804.0127594053,"1_128_5",4,FALSE
"5257",2021-06-12,74627.1666666667,0,-75049.6736675648,0,5572.84538087661,666.281233381985,1678.43695140786,3054.56732807999,2800.21608184913,147166.011980151,85888.6852881821,"1_128_5",4,FALSE
"5258",2021-06-19,103640.666666667,0,-70052.8180417515,0,20726.8205293875,300.480833503638,535.110250166512,4899.92062386525,2919.21758762605,147166.011980151,106494.743762949,"1_128_5",4,FALSE
"5259",2021-06-26,92793.1666666667,0,-64132.6579415031,0,13628.1280809802,2607.30630644529,85.5812338384559,4342.01322864335,1820.64103710712,147166.011980151,105517.023925663,"1_128_5",4,FALSE
"5260",2021-07-03,112694.333333333,0,-60396.5098438557,0,11159.406342709,1427.34383045456,12073.8206189407,6706.33704615189,3865.47990037598,147166.011980151,122001.889874928,"1_128_5",4,FALSE
"5261",2021-07-10,118422,0,-55131.8281682429,0,6915.57613897256,691.477915609913,2829.32143253548,7233.0141884791,3602.82531921802,147166.011980151,113306.398806724,"1_128_5",4,FALSE
"5262",2021-07-17,131550.833333333,0,-44085.2930704938,0,10794.3441565703,2193.79589034967,482.989704905491,7698.33936934028,2515.27152298779,147166.011980151,126765.459553811,"1_128_5",4,FALSE
"5263",2021-07-24,127936,0,-29991.781698849,0,6674.70100464832,1148.63379661225,77.1348667219669,7859.04680478658,4635.25606930018,147166.011980151,137569.002823372,"1_128_5",4,FALSE
"5264",2021-07-31,145581.166666667,0,-20610.8330411758,0,11500.927866219,3006.06711598521,12.1828032081616,9513.65082073216,4407.4845268465,147166.011980151,154995.492071967,"1_128_5",4,FALSE
"5265",2021-08-07,155335.5,0,-19118.0606715575,0,7141.87749707152,2746.983197546,1.92078103432791,11933.1996796957,4156.42030299731,147166.011980151,154028.352766939,"1_128_5",4,FALSE
"5266",2021-08-14,137485.5,0,-19182.9002390311,0,20380.1872575253,1527.31578320217,0.30275241086689,1162.89057531859,5499.74190027704,147166.011980151,156553.550009854,"1_128_5",4,FALSE
"5267",2021-08-21,197011,0,-11688.4462716709,0,13370.661550708,747.19345480097,5042.61714562549,78.6648776835656,5838.66136065604,147166.011980151,160555.364097954,"1_128_5",4,FALSE
"5268",2021-08-28,233643.166666667,0,4590.07508837704,0,36405.0578314686,339.464111850974,4213.171235353,12248.3905272505,7160.73907892998,147166.011980151,212122.909853381,"1_128_5",4,FALSE
"5269",2021-09-04,200206.5,0,21336.508961398,0,26595.3548474708,148.681253032761,749.696216794712,15159.415105905,6447.86071390285,147166.011980151,217603.529078655,"1_128_5",4,FALSE
"5270",2021-09-11,202741.833333333,0,30134.7032978855,0,29845.4617605803,2529.06357573597,3086.46208273004,13988.9576006263,3981.6091478956,147166.011980151,230732.269445605,"1_128_5",4,FALSE
"5271",2021-09-18,188657,0,31537.9952262806,0,20835.1099936728,1372.67585080607,530.895407586804,15489.973117252,5041.72309092346,147166.011980151,221974.384666673,"1_128_5",4,FALSE
"5272",2021-09-25,252972.166666667,0,33102.8246690013,0,33423.1385971882,2617.97642309634,7360.10792311476,18176.3114445793,6207.34489966828,147166.011980151,248053.715936799,"1_128_5",4,FALSE
"5273",2021-10-02,235793,0,39629.0663048029,2276.77295569636,39859.270481464,2183.29418155564,1449.29702581367,18336.8880179497,6933.45030787339,147166.011980151,257834.051255307,"1_128_5",4,FALSE
"5274",2021-10-09,300339.166666667,0,48199.3888543091,0,36092.1391517152,3688.57004994153,10920.544108658,19510.4066119036,5929.71075909844,147166.011980151,271506.771515777,"1_128_5",4,FALSE
"5275",2021-10-16,228368.5,0,53775.3013792162,0,26308.4352342665,2292.40152091654,10164.5703981805,19120.3292335506,7857.00272396696,147166.011980151,266684.052470249,"1_128_5",4,FALSE
"5276",2021-10-23,258472.166666667,0,57169.9733071126,0,28929.874640728,1902.43359173059,10671.923041852,19562.4488358906,7788.94531417218,147166.011980151,273191.610711637,"1_128_5",4,FALSE
"5277",2021-10-30,256540,0,64210.7606971501,0,21441.2568087933,966.406548652666,11238.5898584344,20531.0442199657,5170.48913203074,147166.011980151,270724.559245178,"1_128_5",4,FALSE
"5278",2021-11-06,340708.5,0,76713.812133389,0,21497.9070621555,3547.19007194037,9461.60092367868,22618.4509641047,6384.30933439249,147166.011980151,287389.282469812,"1_128_5",4,FALSE
"5279",2021-11-13,280329.166666667,0,87269.1893530881,0,14204.9648127169,2166.22353162331,13054.2777001634,3915.79932808493,6114.43661227914,147166.011980151,273890.903318107,"1_128_5",4,FALSE
"5280",2021-11-20,330315.5,0,85847.9111110156,0,27176.4770657715,2464.54070297846,9355.05683050195,287.351207938043,6025.56575856468,147166.011980151,278322.914656922,"1_128_5",4,FALSE
"5281",2021-11-27,310374.333333333,0,71430.5724828706,0,18635.1915968136,1328.29212307501,7771.61577686901,25070.0712986781,7722.46217807396,147166.011980151,279124.217436532,"1_128_5",4,FALSE
"5282",2021-12-04,279387.5,0,54736.5593924599,0,22401.5786824556,2087.30786221082,6205.42047794297,26427.0700122088,6336.38431121488,147166.011980151,265360.332718644,"1_128_5",4,FALSE
"5283",2021-12-11,226039.666666667,0,47976.5972992441,0,14888.2828740319,1080.74955876847,8360.08165940626,25511.1502837775,7552.90561553164,147166.011980151,252535.779270911,"1_128_5",4,FALSE
"5284",2021-12-18,239917.666666667,0,52692.6833709612,0,28961.8352643448,2081.79457682881,4886.33349567408,25702.7706499072,8178.46039112816,147166.011980151,269669.889728996,"1_128_5",4,FALSE
"5285",2021-12-25,382752,0,58988.9288351935,38451.9672709363,36415.2350386095,1077.27593842604,12613.0831581374,24307.1267279432,9030.12319495156,147166.011980151,328049.752144349,"1_128_5",4,FALSE
"5286",2022-01-01,310946.166666667,0,56362.0029875088,18270.1981613027,26604.707834738,504.660117982317,10437.4475771596,24460.9332065403,9979.62297622011,147166.011980151,293785.584841603,"1_128_5",4,FALSE
"5287",2022-01-08,222812.833333333,0,43746.8664630218,0,18174.0264932747,374.350223616157,11405.4449297445,24684.3319740729,10134.6825248639,147166.011980151,255685.714588745,"1_128_5",4,FALSE
"5288",2022-01-15,220259.333333333,0,28654.8265216655,0,24775.6299253902,164.466786134697,2602.56460489905,23982.9358562224,7278.83788925364,147166.011980151,234625.273563717,"1_128_5",4,FALSE
"5289",2022-01-22,191829.333333333,0,18333.9250989892,0,16721.9503807369,1476.8864334299,441.340992865029,22802.600890744,5473.5890331309,147166.011980151,212416.304810047,"1_128_5",4,FALSE
"5290",2022-01-29,186245.833333333,0,13609.5950441208,0,20586.6767394918,718.95215333922,70.4028769915981,22107.548788061,5167.09029243941,147166.011980151,209426.277874595,"1_128_5",4,FALSE
"5291",2022-02-05,197595.166666667,0,10629.0271417626,0,13523.8974683267,325.792164032132,2547.63263189355,23877.9297024359,8412.37090762688,147166.011980151,206482.661996229,"1_128_5",4,FALSE
"5292",2022-02-12,182731.833333333,0,5902.70753983289,0,13344.2627608164,1456.46436834983,431.334357680705,4550.34626331877,6930.60031581606,147166.011980151,179781.727585966,"1_128_5",4,FALSE
"5293",2022-02-19,165626.833333333,0,-1725.1567941077,0,8379.57146439749,707.594686598977,68.787722920355,340.573027664587,6307.73605847281,147166.011980151,161245.118146098,"1_128_5",4,FALSE
"5294",2022-02-26,170379,0,-12096.3080976011,0,12596.8488423837,1553.58922988313,10.8619782768674,13525.3432673209,6081.34715894586,147166.011980151,168837.694359361,"1_128_5",4,FALSE
"5295",2022-03-05,148811.5,0,-23586.1370489993,0,7874.39187043951,762.018457774314,1.71247405189855,17198.8930573924,5881.7896519348,147166.011980151,155298.680442745,"1_128_5",4,FALSE
"5296",2022-03-12,172733,0,-31547.3509253749,0,25462.3298852511,2013.92884696999,0.269917658352672,17589.8133276824,4688.0279412613,147166.011980151,165373.0309736,"1_128_5",4,FALSE
"5297",2022-03-19,120824.666666667,0,-30032.907632793,0,17263.016166781,1034.84196016521,0.0425423627250166,15507.7476685706,4843.57231572358,147166.011980151,155782.325000961,"1_128_5",4,FALSE
"5298",2022-03-26,138896,0,-18341.0953984895,0,19126.9391552165,1960.26978751047,0.00670516141106985,15673.9738180439,6121.8506793698,147166.011980151,171707.956726964,"1_128_5",4,FALSE
"5299",2022-04-02,240833.166666667,0,-5657.45999524606,0,12449.1944304896,1001.71027862126,0.00105680886007996,13992.5564894499,5038.77589551565,147166.011980151,173990.790135791,"1_128_5",4,FALSE
"5300",2022-04-09,113172.166666667,0,-5836.21263038597,-37813.384447878,7775.13275835542,779.901352701773,0.000166564938143573,14505.2439532889,7536.32152037346,147166.011980151,134113.014653172,"1_128_5",4,FALSE
"5301",2022-04-16,95001.5,0,-24694.1920008968,-38124.7179386983,4722.27422300136,355.38691143338,6630.91769445698,12414.9701679885,6729.73420756445,147166.011980151,115200.385245001,"1_128_5",4,FALSE
"5302",2022-04-23,80129.8333333333,0,-52702.666025788,0,2817.44354175176,2609.11936702868,1274.23114695355,8752.89511721317,4197.71307167039,147166.011980151,114114.748198981,"1_128_5",4,FALSE
"5303",2022-04-30,77983.8333333334,0,-72443.4641136745,23460.4237508483,1662.64379629885,1428.62178796758,15797.5389283682,6496.1299655707,3722.80219573695,147166.011980151,127290.708291267,"1_128_5",4,FALSE
"5304",2022-05-07,88954.6666666667,0,-74511.4799638758,0,974.726230324602,1773.6668976375,4355.88141955666,9583.47487081453,1987.79781301286,147166.011980151,91330.0792476217,"1_128_5",4,FALSE
